Name,Cell_type,Bptf,Cbfa2t3h,Cdkn2a,Csf1r,Dnmt3a,Egfl7,Eif2b1,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hhex,Hoxa5,Hoxa9,Hoxb4,Ikzf1,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Mpl,Myb,Nfe2,Nkx2.3,Notch,Pbx1,Polr2a,Prdm16,Procr,Runx1,Sfpi1,Sh2b3,Smarcc1,Tal1,Tcf7,Tet2,Ubc,Vwf
NTC_0111,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_0112,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_0113,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_0114,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_0115,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_116,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_117,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_118,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_119,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_120,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_121,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_122,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_123,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_124,HSC1,40,40,40,40,40,8.839753725,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_125,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_126,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_127,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_128,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_129,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_130,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_131,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_132,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_133,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_134,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
NTC_135,HSC1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
HSC_SP_001,HSC4,16.70911439,20.03394279,40,40,17.82408733,18.21580379,40,17.07702478,18.64478611,40,18.98243083,16.39060201,40,20.51118068,40,40,40,40,40,17.8527202,20.05694453,17.73568738,40,16.6934299,19.33216198,17.0642894,17.37393058,16.20281573,15.32384781,19.16824751,14.77325689,19.54356071,20.91829438,19.5406179,24.31021336,22.19514025,17.96930426,40,17.14131113,26.9159095,16.74493779,21.25808648,20.18760653,20.61373034,40,17.85113939,12.58368707,15.69845804
HSC_SP_002,HSC4,40,40,40,40,18.26558772,40,19.71496356,40,40,18.58273174,19.12066959,18.89147818,40,40,40,40,20.23980914,40,40,40,40,19.96421764,40,17.97375703,18.35310036,16.28265655,19.40501486,40,17.53521141,40,15.19365108,19.64081926,20.80249983,18.45703811,40,19.37710425,19.56365003,19.26013997,19.47205531,25.78457901,18.08229212,21.76908761,40,17.70096843,17.41715192,18.43194869,14.34681295,40
HSC_SP_003,HSC4,17.22976644,40,40,40,18.94985879,40,40,17.7196423,40,40,18.55531555,17.28847528,40,20.32937636,40,40,16.91033336,40,40,19.48931795,40,19.10705208,40,16.71070515,17.63277852,16.77423518,40,17.92570262,16.56844941,19.27885223,15.07641946,21.31890148,18.32532152,17.5136313,40,20.25953051,20.12587259,40,18.57308212,25.912728,16.42293118,22.45478907,18.91463173,40,40,21.12124973,13.58276324,17.20143232
HSC_SP_004,HSC4,16.37684543,40,40,40,16.96304636,40,16.8345178,17.56891257,21.43701033,40,19.78376626,14.9975993,40,19.99353737,40,40,40,17.74736918,18.19006494,19.52111912,40,17.32861693,19.63084852,15.86917288,17.28883667,17.64295634,19.02262413,18.31223087,15.0501255,19.41313202,15.04855739,21.27720086,17.00204174,18.02250488,24.98752511,18.14957767,17.12842371,40,40,40,17.43249077,40,16.90831343,17.03400441,18.29766661,18.07629494,12.3637146,19.54045276
HSC_SP_005,HSC4,16.5601799,17.56563312,40,40,16.64814514,40,19.29774181,17.54436383,20.7243971,17.91269155,17.69127972,13.96349653,40,18.71259242,16.16390891,40,19.02178515,18.54991255,40,19.99495107,40,17.91776923,40,15.89633849,19.27006171,15.09131777,15.59190067,16.42802611,14.9543681,40,14.30687084,17.52494355,16.28005396,17.59454743,40,17.2073166,18.15345842,17.33594108,20.15671354,24.28843959,17.94039722,40,17.94003175,17.0942267,19.49675932,19.65192262,14.10654552,19.84458314
HSC_SP_006,HSC4,17.3008895,20.20804737,40,40,17.92131394,18.1516239,18.69417778,40,40,40,20.68161621,18.12909917,40,19.95570173,40,40,40,40,40,20.62819791,22.39224803,40,40,18.25511304,40,17.53165486,17.84027002,40,15.73876179,40,16.09786988,40,19.30852544,18.44082837,40,40,19.20283528,40,17.41564484,26.99531519,18.9109746,22.73730776,18.97166461,40,40,40,15.39301197,40
HSC_SP_007,HSC4,18.82910857,19.9363377,40,40,18.65994074,19.51310919,19.19618278,16.95332513,40,22.44484308,19.36622447,18.63635776,40,21.38597227,40,40,19.16486617,40,40,20.2233704,17.86222377,40,18.82350093,18.09545544,20.27160377,17.34858617,16.62076138,40,17.32363132,40,15.2235811,19.48391556,18.77058664,19.40682993,40,19.90053721,17.78899351,40,17.63153462,40,16.66509879,22.19393848,18.19818986,17.69581898,40,40,14.44001276,15.70418695
HSC_SP_008,HSC4,18.08670628,20.07115663,40,40,16.48052753,20.20176491,19.47686691,17.08946961,20.47651316,17.78938051,19.03026009,17.85083704,40,20.15573731,40,40,40,17.32329919,40,20.33618857,40,17.84353042,19.31697363,16.51723345,17.28435679,16.78058934,15.20180638,20.82171732,15.77513161,17.73585691,15.12046064,19.01571339,19.30419038,40,24.61068359,40,17.43679093,40,19.40164939,25.48112506,17.62100536,20.872593,16.92780371,18.42769005,17.30071889,18.88785856,14.06453672,40
HSC_SP_009,HSC4,16.40605526,17.7428662,40,40,18.55947932,40,16.82727441,16.10165457,40,17.85439507,17.79681454,14.95850474,40,18.00369478,40,40,18.08765953,18.76027255,40,19.28549463,19.80592233,19.8183229,18.41916826,15.81916023,40,16.64866621,17.06972221,16.77622842,16.86836658,40,14.73293664,20.57968513,17.89904011,17.34720838,40,20.24250232,18.98518313,40,17.35498974,23.86137099,16.99701412,22.59496689,19.13589535,18.85859392,18.55044912,17.28308337,11.44083213,17.29715034
HSC_SP_010,HSC4,17.40884232,40,40,40,17.32918468,20.16347504,40,19.30966356,40,40,21.14749511,18.93383714,40,21.57414128,40,40,17.09922131,40,40,19.9718334,20.46366334,17.58804558,40,16.44610643,17.74342395,15.64607919,16.83977274,17.6308637,16.34502028,40,15.8442631,20.75865407,18.78266503,16.45204099,24.83706766,20.03224641,19.60278247,40,18.3741748,24.85698433,18.17116652,40,24.0139865,22.86171563,40,26.12311057,14.15256664,40
HSC_SP_011,HSC4,18.30460371,40,40,40,17.16473251,40,19.99473035,19.62151993,20.83369392,40,18.10534894,19.57299836,40,19.8562679,18.01289527,40,40,40,17.66162729,18.76910826,40,19.89695047,19.37506268,18.12123179,19.09296364,16.01025395,18.11554589,17.41078896,16.7326136,40,15.37896118,40,18.35270436,17.99943326,26.38078738,18.67497521,17.96116316,40,19.19987845,26.73752245,19.01902666,40,18.6066217,18.65309935,40,18.04018234,15.40807882,18.74062362
HSC_SP_012,HSC4,17.55700499,40,40,40,40,40,18.79380377,17.44824213,20.73093762,40,19.85592488,18.89309618,40,18.58579212,40,40,19.06628023,40,40,19.24985478,19.86491329,40,40,17.94043465,19.91491198,15.05910982,16.29542266,18.34959412,17.02922348,40,16.63182155,18.3956964,18.70377704,17.12583821,22.80136571,19.22093384,18.66972046,40,17.6590177,40,19.86062409,21.76197447,19.99533603,17.32850733,17.33944226,23.23533684,14.33725126,18.28451419
HSC_SP_013,HSC4,16.59750846,17.16728435,40,40,17.91170432,20.19843053,19.39619079,16.23105008,19.31831626,17.65304955,17.22306726,15.19691153,18.91994533,19.27919651,40,40,17.71079087,17.69825363,18.1141924,18.17476147,40,16.54014504,40,15.63423643,18.27792324,15.05341285,16.20228999,16.89649063,13.96310421,40,15.73908912,17.89545653,16.66961785,16.99112248,40,18.18653993,18.08888062,40,40,22.1194103,19.16090334,22.41429271,16.72420116,40,40,18.78700351,12.35940986,16.54167423
HSC_SP_014,HSC4,17.64800734,20.13589339,40,40,16.74595047,40,19.00203011,40,40,19.48096793,40,18.87527744,40,19.44340368,17.06321433,40,40,40,40,19.37569665,40,40,40,18.93332481,40,15.27070318,16.73119655,40,18.84815499,40,15.3601162,18.52361934,18.31950433,17.83784787,25.0926939,19.97931002,17.72288504,40,16.84661203,40,18.04735736,21.35116263,40,18.20517991,19.26751589,20.44116425,14.60586522,18.39551224
HSC_SP_015,HSC4,16.7579668,19.59948007,40,40,17.69266176,20.8507389,19.02687142,18.79013425,19.66808135,19.09687947,20.07677213,16.72304819,40,18.8566043,40,40,40,40,40,20.51606562,18.58281118,40,23.14043642,16.63558194,40,16.26257852,19.02389321,19.01922807,17.9176054,40,14.88298579,19.7937186,40,19.0637371,23.21683707,19.11260352,18.17525537,40,40,24.99465422,16.89478884,40,20.19114861,17.41009322,20.22139158,18.67292619,13.18338197,17.75137924
HSC_SP_016,HSC4,40,19.84166819,40,40,17.76823943,20.52903421,19.49273813,18.90219814,18.57071487,40,19.16222231,17.6259923,40,18.89912932,17.74502983,40,40,40,40,19.47744899,40,17.84074642,40,17.64770203,17.72311971,16.21948754,18.05381218,40,17.8318224,40,15.10538804,18.75392656,18.81311807,16.51068733,22.98479712,20.10698908,18.80356026,40,18.15552268,40,17.44830865,22.17937821,17.62309407,17.1696784,40,18.75931152,13.92159059,40
HSC_SP_017,HSC4,19.148519,40,40,40,17.78519238,20.43946628,40,40,19.75473179,40,18.78215254,17.3016403,40,20.79881131,40,40,40,40,40,18.44815598,19.25316201,18.80882241,40,17.78412027,19.67666867,15.74858871,18.19216352,18.24135758,17.37022513,40,15.25944631,21.12474424,17.5471672,17.24988716,23.08215617,22.33318164,18.06463816,40,18.49559327,26.23171298,16.02118817,20.79043087,18.29470683,18.02125908,40,17.71762363,14.60439902,18.54492497
HSC_SP_018,HSC4,19.83884739,40,40,40,40,19.71397269,40,40,40,40,40,40,40,21.26998811,17.82441459,40,19.68958391,40,40,25.13942318,40,18.8432242,19.18918259,18.32124657,40,17.85554578,17.63421384,40,18.05422189,40,14.86995422,22.44348441,40,18.54842937,40,22.5875946,21.35226842,40,19.396649,25.30743201,17.71930631,21.84994257,18.63908658,18.69109988,18.64939956,24.61086849,14.88508587,40
HSC_SP_019,HSC4,16.57535059,20.00077347,40,40,17.84357454,20.98130554,40,18.06216741,40,40,19.00343314,17.08745471,40,18.81152087,40,40,40,40,40,18.50145451,18.65852602,18.25128078,19.33702743,18.98515085,18.05515507,15.80512061,16.41878961,40,16.39321997,18.99170833,15.10754367,19.40025016,18.85531276,17.14020693,22.62502238,19.65041086,19.40584516,40,40,40,17.55908276,22.16403478,20.62081057,20.62478212,22.20189116,40,13.96849184,19.49485251
HSC_SP_020,HSC4,19.07978713,40,40,40,17.87903377,16.18349389,18.98265418,20.80487804,20.91141068,18.38839734,40,17.50246011,40,20.57087217,16.11433202,40,19.57658849,40,40,20.39569932,40,19.25358835,40,18.21173338,40,16.12974431,16.33762214,18.94638762,16.06418999,40,17.95737837,19.96745988,18.55927456,17.43682492,40,25.02952724,20.65007947,40,18.29206937,24.56779683,16.16482243,22.24026251,18.8642328,17.15033447,18.9735878,20.84726604,14.24492279,15.99913605
HSC_SP_021,HSC4,40,19.98883553,40,40,16.67760455,16.8838496,40,19.05424928,18.38611274,40,18.1013736,15.63579019,40,18.23322666,40,40,18.97698633,40,40,18.15471772,40,18.87381866,40,16.49400983,17.35812752,16.0088329,16.36178337,16.91668691,16.41357003,40,14.85125167,21.36997807,18.10780623,15.66080836,40,26.19075467,18.27865511,40,16.90925518,25.87110412,17.0417573,21.61823907,18.71466225,17.84835872,22.12231205,20.36778412,14.30235911,16.28044116
HSC_SP_022,HSC4,16.54935295,19.37087794,40,40,17.53495013,21.05623754,18.62632524,40,19.33040609,19.0564804,40,16.97292998,40,18.96161127,16.9980675,40,40,40,18.13688588,18.1112314,18.86890962,40,40,17.23812804,17.05592706,16.61163686,16.53585812,16.95136231,15.36296824,40,16.33539663,19.30975138,20.12547725,17.15663489,22.81125088,19.88263903,18.31310167,40,40,24.56694188,16.71478879,40,19.18175293,16.57634623,15.80826979,16.2221523,13.24066952,16.3998636
HSC_SP_023,HSC4,18.03143675,40,40,40,19.38410027,19.1517413,18.10968378,18.84513258,40,20.32325329,19.85283585,18.56643857,40,20.61850633,18.60601656,40,40,40,40,19.98958405,40,19.70337785,19.16654933,16.68843962,19.75258256,16.34262906,16.28866129,40,16.56048382,40,15.53826735,18.52942206,17.97884821,16.50375434,40,40,18.38366569,40,18.0439023,40,17.42792773,23.49631485,18.07021433,17.1624144,18.56094566,20.72945727,14.77465988,16.97001477
HSC_SP_024,HSC4,16.29986384,19.12755419,40,40,17.03424793,19.01513702,18.05331306,16.99317847,40,18.36184898,17.30824748,14.96666975,40,18.3683432,17.05761214,40,18.10379848,16.76204517,40,17.35297479,40,18.35568735,40,16.30338612,17.22861931,15.06982562,17.70145395,18.42801053,15.26348256,19.07879919,16.60361172,19.51611415,18.14063953,16.49341993,24.2926945,18.7298606,18.03083745,19.49928127,16.05749286,25.24121753,16.16258971,20.30533345,18.78825192,17.98460326,40,18.70952104,11.82178874,40
HSC_SP_025,HSC4,17.47516468,18.89654318,40,40,17.45579535,40,17.51991477,17.47779949,40,16.74426442,17.23271922,14.70508355,40,18.02120674,17.80407757,40,16.87022152,17.48171316,16.46531012,16.60324413,18.7692704,18.84471883,19.30655957,16.14866405,18.46711784,15.34756825,16.20409424,17.69891205,14.79384271,40,15.03425455,17.38622402,17.47553935,16.08216309,22.87009576,18.77717289,17.18840826,40,17.76984096,23.68745611,18.4384117,21.96257745,18.06902916,17.33731766,24.09461594,17.75884569,11.97460171,40
HSC_SP_026,HSC4,16.29710872,18.51846296,40,40,17.28878408,40,18.73425428,18.87858446,40,40,18.66509729,40,40,19.75769597,17.74864187,40,40,40,16.66087615,18.87353883,17.85302136,17.64233623,40,17.59169551,40,15.8597764,16.52356541,19.31964776,16.32879518,40,14.6444733,17.29419836,18.41900819,16.75547002,25.57296088,40,21.19733989,40,19.45912913,24.3648724,17.73305968,21.93337172,19.87689524,18.1939305,20.08501917,17.93588781,14.30159953,17.5114562
HSC_SP_027,HSC4,16.74846202,40,40,40,17.32595528,19.34792577,19.33527709,17.75933877,20.62379053,18.99526545,18.41382483,16.17127344,40,20.4558873,17.8510155,40,20.2911187,40,40,20.25267353,40,18.90558841,40,17.62292353,18.37957851,16.45125241,40,16.23803093,16.10283414,40,14.93534381,18.90273042,19.60915087,16.64236691,40,19.26728469,16.86683913,19.15309065,14.9110237,23.05737742,15.69557269,21.45930157,18.43888072,40,40,17.039572,12.24389237,16.83569033
HSC_SP_028,HSC4,19.00597282,40,40,40,17.92774977,40,40,40,40,40,40,40,40,18.8203622,40,40,40,40,40,18.44130438,18.22608171,40,40,18.88085686,19.48994777,16.08140071,17.4640839,17.54295416,17.84082809,19.16362983,16.85828214,23.42313524,17.20138851,16.30296287,40,40,21.22897846,40,17.2826384,40,16.57572651,21.64601184,19.49393641,40,40,19.16180211,13.06547774,40
HSC_SP_029,HSC4,19.16738898,40,40,40,40,40,19.2591179,40,40,19.26851449,40,40,40,19.0615664,40,40,40,19.01581224,18.69806618,40,18.31723937,19.4085924,40,17.21297786,19.41867151,15.32964381,18.17899047,40,15.26511917,40,15.54206908,24.5899224,19.7652147,17.09251549,40,19.11598869,19.91606529,40,40,24.87146976,17.46436614,40,20.26907961,40,40,20.60926736,14.35154744,40
HSC_SP_030,HSC4,17.99332384,19.82759886,40,40,17.93421035,40,40,19.17554422,21.51505273,19.2183737,19.81611281,18.43551239,40,19.38090708,17.78802568,40,40,18.38930309,22.62223856,20.40200039,18.27670152,19.82678252,40,18.62959714,19.38539734,17.81686876,16.46687786,18.21059175,15.86306806,17.68755398,19.23665791,21.36030998,40,26.42015814,25.41132074,40,20.1083236,19.19881195,18.2898684,25.92133313,16.95162133,40,19.66411436,40,22.50161045,20.1298997,14.60921738,19.34963082
HSC_SP_031,HSC4,40,40,40,40,18.61634046,18.40375874,18.27699573,40,20.54711855,40,40,17.77557058,40,19.53250645,19.34939507,40,40,40,18.42544529,20.00882729,40,40,19.95090241,16.63339998,19.72879103,15.97330296,17.15449896,40,16.0711287,40,13.99155154,19.50528011,21.12019753,18.4407501,40,20.08428898,18.29391326,40,19.15824023,40,18.40656253,22.6122922,18.15505244,17.16325058,40,40,16.22139032,15.95034378
HSC_SP_032,HSC4,18.04181717,40,40,40,16.96382983,19.9577351,18.92509232,40,20.73630728,40,20.2587875,18.54229683,40,17.33513745,16.90584115,40,40,40,40,19.46677036,18.9232553,40,40,17.39683938,17.5416899,14.8723972,15.86131987,40,15.70582173,40,15.11139799,22.02135012,18.74242646,16.58722874,23.49562274,20.071687,18.19099348,40,19.26203538,40,17.23876517,21.54613142,17.86285688,18.54102858,18.49362953,40,13.82629157,18.51110768
HSC_SP_033,HSC4,15.24337747,17.11033754,40,40,15.77735907,40,15.82451083,16.09323273,40,16.8183448,16.48913696,15.04252393,40,16.86798289,40,40,17.10926855,16.27421095,17.55784216,16.92831679,19.11414672,17.25145753,17.69929309,15.66061672,19.81935019,16.46064016,15.16393505,18.59542726,14.19275964,40,15.20239725,16.62620032,16.82103025,16.57200089,40,18.79291272,17.08461725,40,18.33088793,22.23556149,16.5966203,21.50194606,15.69435176,17.26707303,40,16.81718967,11.56347322,40
HSC_SP_034,HSC4,19.07637293,40,40,19.05522098,18.70556839,19.19295629,19.32146208,17.56317778,40,40,40,18.83087663,40,19.07591592,40,40,40,40,40,17.73391162,18.322566,18.82841796,40,17.44898218,17.27379974,14.63928609,15.85730651,40,16.70061674,40,15.744548,20.5732807,17.66152086,16.76796099,22.4497595,20.35894859,18.50172855,18.26301818,17.69780958,40,16.84250006,22.41598304,19.06302138,23.531055,40,40,14.29773711,19.07249033
HSC_SP_035,HSC4,17.50740295,17.98353276,40,40,17.31167376,40,18.2133284,16.57896204,40,18.40975032,17.61189876,15.91236449,40,20.71332093,17.9976821,40,18.63177508,40,40,18.50596658,40,18.3568766,40,16.3036032,40,15.82952943,18.13357924,17.87325473,14.9308268,19.15885273,14.98932254,17.55226747,17.13251953,18.17529546,40,19.37926554,18.94596495,18.2557091,19.21316089,24.38834497,19.83817923,40,18.72683763,17.96091725,40,18.81209887,13.57383762,18.293429
